id,name,recvTime,NO2,O3,SO2,CO,CO2,PM10,PM25,PM1
54983,Particulas-CantoPinyo,2022-03-25T21:30:48.603Z,,,,,,27,23,11
54984,Particulas-ZonaNortePolideportivo,2022-03-25T21:30:47.542Z,,,,,,30,28,21
54985,Particulas-Oliver,2022-03-25T21:31:03.524Z,,,,,,0,0,0
54986,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:31:21.651Z,,,,,430,,,
54987,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:33:12.943Z,,,,,429,,,
54988,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:35:17.358Z,,,,,429,,,
54989,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:37:20.164Z,,,,,428,,,
54990,Gases-GilAlbert,2022-03-25T21:38:20.955Z,31.05433,85.21539,0,199.46129,,,,
54991,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:39:19.836Z,,,,,429,,,
54992,Gases-CantoPinyo,2022-03-25T21:40:13.954Z,15.681668,105.47979,0,129.77864,,,,
54993,Gases-Oliver,2022-03-25T21:40:21.698Z,37.35926,87.750694,0,142.08319,,,,
54994,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:41:22.763Z,,,,,429,,,
54995,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:43:20.966Z,,,,,430,,,
54996,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:45:25.206Z,,,,,425,,,
54997,Particulas-ZonaNortePolideportivo,2022-03-25T21:45:50.583Z,,,,,,41,32,17
54998,Particulas-GilAlbert,2022-03-25T21:45:46.944Z,,,,,,48,38,22
54999,Particulas-CantoPinyo,2022-03-25T21:45:50.312Z,,,,,,24,20,12
55000,Particulas-Oliver,2022-03-25T21:46:02.183Z,,,,,,0,0,0
55001,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:47:18.806Z,,,,,427,,,
55002,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:49:22.408Z,,,,,426,,,
55003,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:51:24.453Z,,,,,425,,,
55004,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:53:24.377Z,,,,,425,,,
55005,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:55:25.129Z,,,,,425,,,
55006,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:57:23.766Z,,,,,424,,,
55007,SondaCO2-ExteriorEduardoLatorre,2022-03-25T21:59:23.53Z,,,,,427,,,
55008,Particulas-GilAlbert,2022-03-25T22:00:46.438Z,,,,,,50,39,23
55009,Particulas-ZonaNortePolideportivo,2022-03-25T22:00:48.578Z,,,,,,26,25,19
55010,Particulas-CantoPinyo,2022-03-25T22:00:49.17Z,,,,,,29,25,6
55011,Particulas-Oliver,2022-03-25T22:01:03.182Z,,,,,,0,0,0
55012,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:01:21.377Z,,,,,424,,,
55013,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:03:27.281Z,,,,,425,,,
55014,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:05:32.342Z,,,,,427,,,
55015,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:07:24.917Z,,,,,425,,,
55016,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:09:28.631Z,,,,,423,,,
55017,Gases-PaisValencia,2022-03-25T22:10:15.781Z,0,175.69815,0,132.41464,,,,
55018,Gases-PaisValencia,2022-03-25T22:10:15.455Z,0,175.69815,0,132.41464,,,,
55019,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:11:29.715Z,,,,,426,,,
55020,Particulas-PaisValencia,2022-03-25T22:13:12.734Z,,,,,,46,38,22
55021,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:13:31.461Z,,,,,426,,,
55022,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:15:30.942Z,,,,,427,,,
55023,Particulas-GilAlbert,2022-03-25T22:15:46.261Z,,,,,,43,37,23
55024,Particulas-ZonaNortePolideportivo,2022-03-25T22:15:48.594Z,,,,,,31,29,20
55025,Particulas-CantoPinyo,2022-03-25T22:15:49.321Z,,,,,,13,12,8
55026,Particulas-Oliver,2022-03-25T22:16:02.55Z,,,,,,0,0,0
55027,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:17:31.249Z,,,,,426,,,
55028,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:19:31.520Z,,,,,425,,,
55029,Gases-ZonaNortePolideportivo,2022-03-25T22:20:18.383Z,0,127.24869,0,99.01282,,,,
55030,Gases-ZonaNortePolideportivo,2022-03-25T22:20:20.735Z,0,132.58344,0,98.96976,,,,
55031,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:21:39.341Z,,,,,425,,,
55032,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:23:32.758Z,,,,,425,,,
55033,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:25:37.142Z,,,,,425,,,
55034,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:27:37.49Z,,,,,425,,,
55035,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:29:33.421Z,,,,,426,,,
55036,Particulas-ZonaNortePolideportivo,2022-03-25T22:30:48.301Z,,,,,,42,31,22
55037,Particulas-GilAlbert,2022-03-25T22:30:46.236Z,,,,,,46,38,25
55038,Particulas-CantoPinyo,2022-03-25T22:30:48.846Z,,,,,,20,17,10
55039,Particulas-Oliver,2022-03-25T22:31:02.145Z,,,,,,0,0,0
55040,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:31:38.412Z,,,,,425,,,
55041,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:33:43.641Z,,,,,425,,,
55042,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:35:43.199Z,,,,,425,,,
55043,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:37:44.664Z,,,,,423,,,
55044,Gases-GilAlbert,2022-03-25T22:38:16.968Z,30.590834,94.320595,0,185.0903,,,,
55045,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:39:43.152Z,,,,,422,,,
55046,Gases-CantoPinyo,2022-03-25T22:40:14.651Z,12.414654,112.98687,0,126.81952,,,,
55047,Gases-Oliver,2022-03-25T22:40:17.180Z,35.05313,96.19941,0,149.09088,,,,
55048,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:41:45.863Z,,,,,423,,,
55049,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:43:47.70Z,,,,,422,,,
55050,Particulas-GilAlbert,2022-03-25T22:45:46.135Z,,,,,,51,41,22
55051,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:45:47.117Z,,,,,423,,,
55052,Particulas-CantoPinyo,2022-03-25T22:45:48.827Z,,,,,,18,15,9
55053,Particulas-ZonaNortePolideportivo,2022-03-25T22:45:49.420Z,,,,,,36,32,20
55054,Particulas-Oliver,2022-03-25T22:46:01.998Z,,,,,,0,0,0
55055,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:47:47.97Z,,,,,425,,,
55056,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:49:45.978Z,,,,,424,,,
55057,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:51:52.64Z,,,,,422,,,
55058,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:53:55.943Z,,,,,422,,,
55059,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:55:55.33Z,,,,,425,,,
55060,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:57:48.510Z,,,,,426,,,
55061,SondaCO2-ExteriorEduardoLatorre,2022-03-25T22:59:54.498Z,,,,,426,,,
55062,Particulas-GilAlbert,2022-03-25T23:00:46.260Z,,,,,,41,35,22
55063,Particulas-ZonaNortePolideportivo,2022-03-25T23:00:51.27Z,,,,,,32,29,18
55064,Particulas-CantoPinyo,2022-03-25T23:00:49.489Z,,,,,,20,17,9
55065,Particulas-Oliver,2022-03-25T23:01:03.41Z,,,,,,0,0,0
55066,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:01:55.632Z,,,,,427,,,
55067,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:03:56.212Z,,,,,429,,,
55068,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:05:59.558Z,,,,,426,,,
55069,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:08:00.166Z,,,,,426,,,
55070,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:09:58.330Z,,,,,426,,,
55071,Gases-PaisValencia,2022-03-25T23:10:19.267Z,0,181.66432,0,127.51941,,,,
55072,Gases-PaisValencia,2022-03-25T23:10:19.678Z,0,179.15273,0,127.51941,,,,
55073,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:11:58.167Z,,,,,426,,,
55074,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:14:03.756Z,,,,,424,,,
55075,Particulas-GilAlbert,2022-03-25T23:15:47.628Z,,,,,,40,34,21
55076,Particulas-ZonaNortePolideportivo,2022-03-25T23:15:48.426Z,,,,,,32,26,20
55077,Particulas-CantoPinyo,2022-03-25T23:15:49.336Z,,,,,,26,20,12
55078,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:16:01.872Z,,,,,422,,,
55079,Particulas-Oliver,2022-03-25T23:16:02.285Z,,,,,,0,0,0
55080,Particulas-PaisValencia,2022-03-25T23:16:22.249Z,,,,,,48,39,23
55081,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:18:07.231Z,,,,,424,,,
55082,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:20:06.21Z,,,,,424,,,
55083,Gases-ZonaNortePolideportivo,2022-03-25T23:20:26.194Z,0,135.71805,0,88.80576,,,,
55084,Gases-ZonaNortePolideportivo,2022-03-25T23:20:25.550Z,0,132.8235,0,88.80576,,,,
55085,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:22:05.612Z,,,,,426,,,
55086,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:24:05.581Z,,,,,425,,,
55087,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:26:11.892Z,,,,,424,,,
55088,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:28:05.948Z,,,,,425,,,
55089,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:30:20.722Z,,,,,425,,,
55090,Particulas-GilAlbert,2022-03-25T23:30:47.461Z,,,,,,42,36,20
55091,Particulas-CantoPinyo,2022-03-25T23:30:49.257Z,,,,,,26,23,8
55092,Particulas-ZonaNortePolideportivo,2022-03-25T23:30:47.999Z,,,,,,42,30,17
55093,Particulas-Oliver,2022-03-25T23:31:02.194Z,,,,,,0,0,0
55094,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:32:08.925Z,,,,,424,,,
55095,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:34:14.326Z,,,,,424,,,
55096,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:36:12.669Z,,,,,425,,,
55097,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:38:12.544Z,,,,,423,,,
55098,Gases-GilAlbert,2022-03-25T23:38:16.864Z,30.590834,105.70869,0,135.4543,,,,
55099,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:40:17.659Z,,,,,424,,,
55100,Gases-CantoPinyo,2022-03-25T23:40:21.151Z,9.147639,121.095,0,116.462585,,,,
55101,Gases-Oliver,2022-03-25T23:40:21.928Z,30.440878,101.75141,0,149.09088,,,,
55102,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:42:18.234Z,,,,,423,,,
55103,Particulas-GilAlbert,2022-03-25T23:45:47.420Z,,,,,,36,33,23
55104,Particulas-ZonaNortePolideportivo,2022-03-25T23:45:47.752Z,,,,,,28,24,14
55105,Particulas-CantoPinyo,2022-03-25T23:45:50.312Z,,,,,,25,19,12
55106,Particulas-Oliver,2022-03-25T23:46:02.260Z,,,,,,0,0,0
55107,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:46:26.586Z,,,,,427,,,
55108,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:46:35.208Z,,,,,423,,,
55109,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:48:20.834Z,,,,,424,,,
55110,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:50:18.740Z,,,,,421,,,
55111,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:52:25.996Z,,,,,424,,,
55112,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:54:25.6Z,,,,,424,,,
55113,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:57:31.913Z,,,,,424,,,
55114,SondaCO2-ExteriorEduardoLatorre,2022-03-25T23:58:22.869Z,,,,,427,,,
55115,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:00:25.905Z,,,,,422,,,
55116,Particulas-ZonaNortePolideportivo,2022-03-26T00:00:47.245Z,,,,,,23,23,17
55117,Particulas-GilAlbert,2022-03-26T00:00:45.926Z,,,,,,44,38,23
55118,Particulas-CantoPinyo,2022-03-26T00:00:49.422Z,,,,,,28,23,10
55119,Particulas-Oliver,2022-03-26T00:01:02.131Z,,,,,,0,0,0
55120,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:02:32.161Z,,,,,423,,,
55121,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:04:33.159Z,,,,,423,,,
55122,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:06:31.160Z,,,,,424,,,
55123,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:08:32.162Z,,,,,422,,,
55124,Gases-PaisValencia,2022-03-26T00:10:16.111Z,0,180.7488,0,112.16346,,,,
55125,Gases-PaisValencia,2022-03-26T00:10:16.572Z,0,179.73218,0,93.963806,,,,
55126,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:10:32.82Z,,,,,421,,,
55127,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:12:32.373Z,,,,,421,,,
55128,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:14:38.903Z,,,,,423,,,
55129,Particulas-GilAlbert,2022-03-26T00:15:47.301Z,,,,,,46,38,22
55130,Particulas-ZonaNortePolideportivo,2022-03-26T00:15:49.743Z,,,,,,25,25,14
55131,Particulas-CantoPinyo,2022-03-26T00:15:48.924Z,,,,,,22,19,7
55132,Particulas-Oliver,2022-03-26T00:16:02.99Z,,,,,,0,0,0
55133,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:16:38.607Z,,,,,425,,,
55134,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:18:34.258Z,,,,,423,,,
55135,Particulas-PaisValencia,2022-03-26T00:19:30.946Z,,,,,,51,42,21
55136,Gases-ZonaNortePolideportivo,2022-03-26T00:20:21.496Z,0,139.31985,0,81.22584,,,,
55137,Gases-ZonaNortePolideportivo,2022-03-26T00:20:20.952Z,0,142.2273,0,85.575676,,,,
55138,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:20:40.118Z,,,,,428,,,
55139,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:22:41.278Z,,,,,425,,,
55140,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:24:39.182Z,,,,,425,,,
55141,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:26:43.694Z,,,,,428,,,
55142,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:29:48.411Z,,,,,426,,,
55143,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:30:39.596Z,,,,,425,,,
55144,Particulas-CantoPinyo,2022-03-26T00:30:49.953Z,,,,,,14,12,6
55145,Particulas-ZonaNortePolideportivo,2022-03-26T00:30:50.334Z,,,,,,23,23,21
55146,Particulas-GilAlbert,2022-03-26T00:30:49.376Z,,,,,,39,35,23
55147,Particulas-Oliver,2022-03-26T00:31:02.171Z,,,,,,0,0,0
55148,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:32:42.264Z,,,,,426,,,
55149,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:34:47.990Z,,,,,426,,,
55150,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:36:40.215Z,,,,,425,,,
55151,Gases-GilAlbert,2022-03-26T00:38:18.957Z,17.149405,105.70869,0,135.4543,,,,
55152,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:38:41.761Z,,,,,426,,,
55153,Gases-CantoPinyo,2022-03-26T00:40:15.846Z,9.147639,123.45607,0,106.951126,,,,
55154,Gases-Oliver,2022-03-26T00:40:17.713Z,25.367403,109.5725,0,152.1377,,,,
55155,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:40:48.783Z,,,,,425,,,
55156,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:42:43.154Z,,,,,424,,,
55157,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:44:48.891Z,,,,,423,,,
55158,Particulas-GilAlbert,2022-03-26T00:45:46.189Z,,,,,,47,37,22
55159,Particulas-ZonaNortePolideportivo,2022-03-26T00:45:47.707Z,,,,,,42,32,17
55160,Particulas-CantoPinyo,2022-03-26T00:45:54.165Z,,,,,,18,12,12
55161,Particulas-Oliver,2022-03-26T00:46:02.66Z,,,,,,0,0,0
55162,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:46:55.338Z,,,,,424,,,
55163,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:48:48.199Z,,,,,424,,,
55164,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:50:56.4Z,,,,,423,,,
55165,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:52:57.336Z,,,,,422,,,
55166,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:54:55.774Z,,,,,422,,,
55167,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:56:54.959Z,,,,,424,,,
55168,SondaCO2-ExteriorEduardoLatorre,2022-03-26T00:58:55.228Z,,,,,422,,,
55169,Particulas-GilAlbert,2022-03-26T01:00:46.199Z,,,,,,45,36,21
55170,Particulas-ZonaNortePolideportivo,2022-03-26T01:00:48.138Z,,,,,,33,29,21
55171,Particulas-CantoPinyo,2022-03-26T01:00:49.287Z,,,,,,26,20,11
55172,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:00:59.229Z,,,,,421,,,
55173,Particulas-Oliver,2022-03-26T01:01:02.39Z,,,,,,0,0,0
55174,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:02:58.250Z,,,,,422,,,
55175,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:05:03.380Z,,,,,425,,,
55176,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:07:00.797Z,,,,,426,,,
55177,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:09:01.776Z,,,,,427,,,
55178,Gases-PaisValencia,2022-03-26T01:10:15.855Z,0,183.44458,0,83.97026,,,,
55179,Gases-PaisValencia,2022-03-26T01:10:17.31Z,0,180.84087,0,87.46394,,,,
55180,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:12:10.267Z,,,,,426,,,
55181,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:13:03.671Z,,,,,427,,,
55182,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:15:15.904Z,,,,,427,,,
55183,Particulas-GilAlbert,2022-03-26T01:15:46.156Z,,,,,,41,35,23
55184,Particulas-CantoPinyo,2022-03-26T01:15:48.594Z,,,,,,29,23,6
55185,Particulas-ZonaNortePolideportivo,2022-03-26T01:15:49.25Z,,,,,,32,30,23
55186,Particulas-Oliver,2022-03-26T01:16:02.33Z,,,,,,0,0,0
55187,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:17:04.57Z,,,,,428,,,
55188,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:19:10.11Z,,,,,426,,,
55189,Gases-ZonaNortePolideportivo,2022-03-26T01:20:17.207Z,0,138.22623,0,78.51256,,,,
55190,Gases-ZonaNortePolideportivo,2022-03-26T01:20:17.656Z,0,142.45445,0,76.91906,,,,
55191,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:21:08.121Z,,,,,424,,,
55192,Particulas-PaisValencia,2022-03-26T01:22:39.586Z,,,,,,49,39,21
55193,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:23:11.883Z,,,,,424,,,
55194,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:25:09.992Z,,,,,427,,,
55195,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:27:08.984Z,,,,,427,,,
55196,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:29:11.619Z,,,,,428,,,
55197,Particulas-GilAlbert,2022-03-26T01:30:46.746Z,,,,,,45,38,21
55198,Particulas-ZonaNortePolideportivo,2022-03-26T01:30:48.813Z,,,,,,35,32,21
55199,Particulas-CantoPinyo,2022-03-26T01:30:49.256Z,,,,,,11,9,12
55200,Particulas-Oliver,2022-03-26T01:31:02.66Z,,,,,,0,0,0
55201,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:31:09.56Z,,,,,429,,,
55202,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:33:18.187Z,,,,,425,,,
55203,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:35:15.579Z,,,,,423,,,
55204,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:37:13.777Z,,,,,426,,,
55205,Gases-GilAlbert,2022-03-26T01:38:25.934Z,21.32088,110.338005,0,120.06409,,,,
55206,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:39:13.478Z,,,,,424,,,
55207,Gases-CantoPinyo,2022-03-26T01:40:14.274Z,9.147639,123.45607,0,103.992004,,,,
55208,Gases-Oliver,2022-03-26T01:40:15.505Z,21.216368,112.923004,0,94.34973,,,,
55209,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:41:18.192Z,,,,,422,,,
55210,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:43:21.224Z,,,,,423,,,
55211,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:45:19.442Z,,,,,421,,,
55212,Particulas-GilAlbert,2022-03-26T01:45:46.450Z,,,,,,39,35,22
55213,Particulas-ZonaNortePolideportivo,2022-03-26T01:45:47.918Z,,,,,,41,32,17
55214,Particulas-CantoPinyo,2022-03-26T01:45:49.580Z,,,,,,27,22,7
55215,Particulas-Oliver,2022-03-26T01:46:02.70Z,,,,,,0,0,0
55216,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:47:17.973Z,,,,,421,,,
55217,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:49:18.345Z,,,,,421,,,
55218,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:51:22.538Z,,,,,424,,,
55219,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:53:26.320Z,,,,,422,,,
55220,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:55:18.848Z,,,,,423,,,
55221,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:57:23.34Z,,,,,423,,,
55222,SondaCO2-ExteriorEduardoLatorre,2022-03-26T01:59:23.610Z,,,,,421,,,
55223,Particulas-GilAlbert,2022-03-26T02:00:46.142Z,,,,,,45,37,21
55224,Particulas-CantoPinyo,2022-03-26T02:00:49.506Z,,,,,,16,13,17
55225,Particulas-ZonaNortePolideportivo,2022-03-26T02:00:49.166Z,,,,,,27,27,24
55226,Particulas-Oliver,2022-03-26T02:01:02.62Z,,,,,,0,0,0
55227,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:01:22.630Z,,,,,422,,,
55228,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:03:23.425Z,,,,,425,,,
55229,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:05:25.786Z,,,,,421,,,
55230,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:07:21.772Z,,,,,421,,,
55231,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:09:23.791Z,,,,,420,,,
55232,Gases-PaisValencia,2022-03-26T02:10:20.422Z,0,183.0171,0,84.90461,,,,
55233,Gases-PaisValencia,2022-03-26T02:10:23.244Z,0,183.0171,0,84.90461,,,,
55234,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:11:27.536Z,,,,,423,,,
55235,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:13:28.627Z,,,,,423,,,
55236,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:15:30.771Z,,,,,423,,,
55237,Particulas-GilAlbert,2022-03-26T02:15:47.100Z,,,,,,44,35,25
55238,Particulas-ZonaNortePolideportivo,2022-03-26T02:15:48.486Z,,,,,,51,37,25
55239,Particulas-CantoPinyo,2022-03-26T02:15:49.422Z,,,,,,34,31,26
55240,Particulas-Oliver,2022-03-26T02:16:02.56Z,,,,,,0,0,0
55241,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:17:29.317Z,,,,,425,,,
55242,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:19:35.238Z,,,,,422,,,
55243,Gases-ZonaNortePolideportivo,2022-03-26T02:20:17.855Z,0,140.65355,0,75.32555,,,,
55244,Gases-ZonaNortePolideportivo,2022-03-26T02:20:18.376Z,0,140.8936,0,77.3928,,,,
55245,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:21:32.361Z,,,,,423,,,
55246,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:23:32.179Z,,,,,423,,,
55247,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:25:37.862Z,,,,,424,,,
55248,Particulas-PaisValencia,2022-03-26T02:25:50.333Z,,,,,,46,37,22
55249,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:27:36.460Z,,,,,424,,,
55250,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:29:38.30Z,,,,,423,,,
55251,Particulas-ZonaNortePolideportivo,2022-03-26T02:30:47.538Z,,,,,,42,36,22
55252,Particulas-GilAlbert,2022-03-26T02:30:46.775Z,,,,,,53,42,24
55253,Particulas-CantoPinyo,2022-03-26T02:30:52.495Z,,,,,,54,47,7
55254,Particulas-Oliver,2022-03-26T02:31:02.34Z,,,,,,0,0,0
55255,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:31:36.425Z,,,,,421,,,
55256,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:33:37.225Z,,,,,422,,,
55257,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:35:34.919Z,,,,,418,,,
55258,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:37:40.611Z,,,,,416,,,
55259,Gases-GilAlbert,2022-03-26T02:38:17.505Z,21.32088,114.81389,0,103.96042,,,,
55260,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:39:41.352Z,,,,,420,,,
55261,Gases-CantoPinyo,2022-03-26T02:40:17.962Z,11.7612505,126.9043,0,103.992004,,,,
55262,Gases-Oliver,2022-03-26T02:40:18.531Z,25.367403,118.64883,0,113.44312,,,,
55263,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:41:46.643Z,,,,,421,,,
55264,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:43:46.585Z,,,,,419,,,
55265,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:45:45.82Z,,,,,421,,,
55266,Particulas-GilAlbert,2022-03-26T02:45:46.248Z,,,,,,51,41,24
55267,Particulas-CantoPinyo,2022-03-26T02:45:49.122Z,,,,,,15,15,6
55268,Particulas-ZonaNortePolideportivo,2022-03-26T02:45:49.460Z,,,,,,34,33,24
55269,Particulas-Oliver,2022-03-26T02:46:01.995Z,,,,,,0,0,0
55270,SondaCO2-ExteriorEduardoLatorre,2022-03-26T02:47:49.421Z,,,,,420,,,
